ANTIDEPRESSANTS (level PKI-1)
ANTIDEPRESSANTS (level PKI-3)
VENLAFAXINE	QUINIDINE	CYP2D6	PKI-3	second-tier
VENLAFAXINE	TERBINAFINE	CYP2D6	PKI-3	second-tier
VENLAFAXINE	SERTRALINE	CYP2D6	PKI-3	second-tier
VENLAFAXINE	PAROXETINE	CYP2D6	PKI-3	second-tier
VENLAFAXINE	FLUOXETINE	CYP2D6	PKI-3	second-tier
VENLAFAXINE	DULOXETINE	CYP2D6	PKI-3	second-tier
VENLAFAXINE	CINACALCET	CYP2D6	PKI-3	second-tier
VENLAFAXINE	BUPROPION	CYP2D6	PKI-3	second-tier
VENLAFAXINE	AMIODARONE	CYP2D6	PKI-3	second-tier

ANTIDEPRESSANTS (level NO-PKI)
DULOXETINE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
FLUOXETINE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
FLUVOXAMINE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
VENLAFAXINE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
DULOXETINE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
FLUOXETINE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
FLUVOXAMINE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
VENLAFAXINE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
DULOXETINE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
FLUOXETINE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
FLUVOXAMINE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
VENLAFAXINE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
DULOXETINE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
FLUOXETINE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
FLUVOXAMINE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
VENLAFAXINE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
DULOXETINE	CLOZAPINE	CYP2D6	NO-PKI	second-tier
FLUOXETINE	CLOZAPINE	CYP2D6	NO-PKI	second-tier
FLUVOXAMINE	CLOZAPINE	CYP2D6	NO-PKI	second-tier
VENLAFAXINE	CLOZAPINE	CYP2D6	NO-PKI	second-tier

SEDATIVE-HYPNOTICS (level PKI-1)

SEDATIVE-HYPNOTICS (level PKI-2)

SEDATIVE-HYPNOTICS (level PKI-3)

SEDATIVE-HYPNOTICS (level NO-PKI)

ATYPICAL-ANTIPSYCH (level PKI-1)
CLOZAPINE	QUINIDINE	CYP2D6	PKI-1	second-tier
RISPERIDONE	QUINIDINE	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	ITRACONAZOLE	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	ITRACONAZOLE	CYP3A4	PKI-1	second-tier
ARIPIPRAZOLE	VERAPAMIL	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	VERAPAMIL	CYP3A4	PKI-1	second-tier
CLOZAPINE	TERBINAFINE	CYP2D6	PKI-1	second-tier
RISPERIDONE	TERBINAFINE	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	TELITHROMYCIN	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	TELITHROMYCIN	CYP3A4	PKI-1	second-tier
CLOZAPINE	SERTRALINE	CYP2D6	PKI-1	second-tier
RISPERIDONE	SERTRALINE	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	RITONAVIR	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	RITONAVIR	CYP3A4	PKI-1	second-tier
CLOZAPINE	PAROXETINE	CYP2D6	PKI-1	second-tier
RISPERIDONE	PAROXETINE	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	NEFAZODONE	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	NEFAZODONE	CYP3A4	PKI-1	second-tier
ARIPIPRAZOLE	KETOCONAZOLE	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	KETOCONAZOLE	CYP3A4	PKI-1	second-tier
ARIPIPRAZOLE	INDINAVIR	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	INDINAVIR	CYP3A4	PKI-1	second-tier
CLOZAPINE	FLUOXETINE	CYP2D6	PKI-1	second-tier
RISPERIDONE	FLUOXETINE	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	FLUCONAZOLE	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	FLUCONAZOLE	CYP3A4	PKI-1	second-tier
ARIPIPRAZOLE	ERYTHROMYCIN	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	ERYTHROMYCIN	CYP3A4	PKI-1	second-tier
CLOZAPINE	DULOXETINE	CYP2D6	PKI-1	second-tier
RISPERIDONE	DULOXETINE	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	DILTIAZEM	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	DILTIAZEM	CYP3A4	PKI-1	second-tier
ARIPIPRAZOLE	CLARITHROMYCIN	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	CLARITHROMYCIN	CYP3A4	PKI-1	second-tier
CLOZAPINE	CINACALCET	CYP2D6	PKI-1	second-tier
RISPERIDONE	CINACALCET	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	CIMETIDINE	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	CIMETIDINE	CYP3A4	PKI-1	second-tier
CLOZAPINE	BUPROPION	CYP2D6	PKI-1	second-tier
RISPERIDONE	BUPROPION	CYP2D6	PKI-1	second-tier
ARIPIPRAZOLE	ATORVASTATIN	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	ATORVASTATIN	CYP3A4	PKI-1	second-tier
ARIPIPRAZOLE	ATAZANAVIR	CYP3A4	PKI-1	second-tier
ZIPRASIDONE	ATAZANAVIR	CYP3A4	PKI-1	second-tier
CLOZAPINE	AMIODARONE	CYP2D6	PKI-1	second-tier
RISPERIDONE	AMIODARONE	CYP2D6	PKI-1	second-tier

ATYPICAL-ANTIPSYCH (level PKI-2)

ATYPICAL-ANTIPSYCH (level PKI-3)

ATYPICAL-ANTIPSYCH (level NO-PKI)
CLOZAPINE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
RISPERIDONE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
CLOZAPINE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
RISPERIDONE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
CLOZAPINE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
RISPERIDONE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
CLOZAPINE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
RISPERIDONE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
CLOZAPINE	CLOZAPINE	CYP2D6	NO-PKI	second-tier
RISPERIDONE	CLOZAPINE	CYP2D6	NO-PKI	second-tier
ARIPIPRAZOLE	SIMVASTATIN	CYP3A4	NO-PKI	second-tier
ZIPRASIDONE	SIMVASTATIN	CYP3A4	NO-PKI	second-tier
ARIPIPRAZOLE	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	second-tier
ZIPRASIDONE	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	second-tier

TYPICAL-ANTIPSYCH (level PKI-1)
PERPHENAZINE	QUINIDINE	CYP2D6	PKI-1	second-tier
THIORIDAZINE	QUINIDINE	CYP2D6	PKI-1	second-tier
PERPHENAZINE	TERBINAFINE	CYP2D6	PKI-1	second-tier
THIORIDAZINE	TERBINAFINE	CYP2D6	PKI-1	second-tier
PERPHENAZINE	SERTRALINE	CYP2D6	PKI-1	second-tier
THIORIDAZINE	SERTRALINE	CYP2D6	PKI-1	second-tier
PERPHENAZINE	PAROXETINE	CYP2D6	PKI-1	second-tier
THIORIDAZINE	PAROXETINE	CYP2D6	PKI-1	second-tier
PERPHENAZINE	FLUOXETINE	CYP2D6	PKI-1	second-tier
THIORIDAZINE	FLUOXETINE	CYP2D6	PKI-1	second-tier
PERPHENAZINE	DULOXETINE	CYP2D6	PKI-1	second-tier
THIORIDAZINE	DULOXETINE	CYP2D6	PKI-1	second-tier
PERPHENAZINE	CINACALCET	CYP2D6	PKI-1	second-tier
THIORIDAZINE	CINACALCET	CYP2D6	PKI-1	second-tier
PERPHENAZINE	BUPROPION	CYP2D6	PKI-1	second-tier
THIORIDAZINE	BUPROPION	CYP2D6	PKI-1	second-tier
PERPHENAZINE	AMIODARONE	CYP2D6	PKI-1	second-tier
THIORIDAZINE	AMIODARONE	CYP2D6	PKI-1	second-tier

TYPICAL-ANTIPSYCH (level PKI-2)

TYPICAL-ANTIPSYCH (level PKI-3)
THIORIDAZINE	QUINIDINE	CYP2D6	PKI-3	second-tier
THIORIDAZINE	TERBINAFINE	CYP2D6	PKI-3	second-tier
THIORIDAZINE	SERTRALINE	CYP2D6	PKI-3	second-tier
THIORIDAZINE	PAROXETINE	CYP2D6	PKI-3	second-tier
THIORIDAZINE	FLUOXETINE	CYP2D6	PKI-3	second-tier
THIORIDAZINE	DULOXETINE	CYP2D6	PKI-3	second-tier
THIORIDAZINE	CINACALCET	CYP2D6	PKI-3	second-tier
THIORIDAZINE	BUPROPION	CYP2D6	PKI-3	second-tier
THIORIDAZINE	AMIODARONE	CYP2D6	PKI-3	second-tier

TYPICAL-ANTIPSYCH (level NO-PKI)
PERPHENAZINE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
THIORIDAZINE	ZIPRASIDONE	CYP2D6	NO-PKI	second-tier
PERPHENAZINE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
THIORIDAZINE	RISPERIDONE	CYP2D6	NO-PKI	second-tier
PERPHENAZINE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
THIORIDAZINE	PERPHENAZINE	CYP2D6	NO-PKI	second-tier
PERPHENAZINE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
THIORIDAZINE	FLUPHENAZINE	CYP2D6	NO-PKI	second-tier
PERPHENAZINE	CLOZAPINE	CYP2D6	NO-PKI	second-tier
THIORIDAZINE	CLOZAPINE	CYP2D6	NO-PKI	second-tier

SHORT-ACTING-BZD (level PKI-1)
TRIAZOLAM	ITRACONAZOLE	CYP3A4	PKI-1	second-tier
TRIAZOLAM	VERAPAMIL	CYP3A4	PKI-1	second-tier
TRIAZOLAM	TELITHROMYCIN	CYP3A4	PKI-1	second-tier
TRIAZOLAM	RITONAVIR	CYP3A4	PKI-1	second-tier
TRIAZOLAM	NEFAZODONE	CYP3A4	PKI-1	second-tier
TRIAZOLAM	KETOCONAZOLE	CYP3A4	PKI-1	second-tier
TRIAZOLAM	INDINAVIR	CYP3A4	PKI-1	second-tier
TRIAZOLAM	FLUCONAZOLE	CYP3A4	PKI-1	second-tier
TRIAZOLAM	ERYTHROMYCIN	CYP3A4	PKI-1	second-tier
TRIAZOLAM	DILTIAZEM	CYP3A4	PKI-1	second-tier
TRIAZOLAM	CLARITHROMYCIN	CYP3A4	PKI-1	second-tier
TRIAZOLAM	CIMETIDINE	CYP3A4	PKI-1	second-tier
TRIAZOLAM	ATORVASTATIN	CYP3A4	PKI-1	second-tier
TRIAZOLAM	ATAZANAVIR	CYP3A4	PKI-1	second-tier

SHORT-ACTING-BZD (level PKI-2)

SHORT-ACTING-BZD (level PKI-3)
TRIAZOLAM	ITRACONAZOLE	CYP3A4	PKI-3	second-tier
TRIAZOLAM	VERAPAMIL	CYP3A4	PKI-3	second-tier
TRIAZOLAM	TELITHROMYCIN	CYP3A4	PKI-3	second-tier
TRIAZOLAM	RITONAVIR	CYP3A4	PKI-3	second-tier
TRIAZOLAM	NEFAZODONE	CYP3A4	PKI-3	second-tier
TRIAZOLAM	KETOCONAZOLE	CYP3A4	PKI-3	second-tier
TRIAZOLAM	INDINAVIR	CYP3A4	PKI-3	second-tier
TRIAZOLAM	FLUCONAZOLE	CYP3A4	PKI-3	second-tier
TRIAZOLAM	ERYTHROMYCIN	CYP3A4	PKI-3	second-tier
TRIAZOLAM	DILTIAZEM	CYP3A4	PKI-3	second-tier
TRIAZOLAM	CLARITHROMYCIN	CYP3A4	PKI-3	second-tier
TRIAZOLAM	CIMETIDINE	CYP3A4	PKI-3	second-tier
TRIAZOLAM	ATORVASTATIN	CYP3A4	PKI-3	second-tier
TRIAZOLAM	ATAZANAVIR	CYP3A4	PKI-3	second-tier

SHORT-ACTING-BZD (level NO-PKI)
TRIAZOLAM	SIMVASTATIN	CYP3A4	NO-PKI	second-tier
TRIAZOLAM	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	second-tier

