ANTIDEPRESSANTS (level PKI-1)
VENLAFAXINE	PAROXETINE	CYP2D6	PKI-1	third-tier
SERTRALINE	OMEPRAZOLE	CYP2C19	PKI-1	third-tier
R-CITALOPRAM	NEFAZODONE	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	NEFAZODONE	CYP3A4	PKI-1	third-tier
VENLAFAXINE	NEFAZODONE	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
VENLAFAXINE	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	INDINAVIR	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	INDINAVIR	CYP3A4	PKI-1	third-tier
VENLAFAXINE	INDINAVIR	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	FLUOXETINE	CYP2D6	PKI-1	third-tier
DULOXETINE	FLUOXETINE	CYP2D6	PKI-1	third-tier
ESCITALOPRAM	FLUOXETINE	CYP2D6	PKI-1	third-tier
FLUVOXAMINE	FLUOXETINE	CYP2D6	PKI-1	third-tier
VENLAFAXINE	FLUOXETINE	CYP2D6	PKI-1	third-tier
R-CITALOPRAM	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
VENLAFAXINE	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
VENLAFAXINE	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	DULOXETINE	CYP2D6	PKI-1	third-tier
ESCITALOPRAM	DULOXETINE	CYP2D6	PKI-1	third-tier
FLUOXETINE	DULOXETINE	CYP2D6	PKI-1	third-tier
FLUVOXAMINE	DULOXETINE	CYP2D6	PKI-1	third-tier
VENLAFAXINE	DULOXETINE	CYP2D6	PKI-1	third-tier
R-CITALOPRAM	DILTIAZEM	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	DILTIAZEM	CYP3A4	PKI-1	third-tier
VENLAFAXINE	DILTIAZEM	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
VENLAFAXINE	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	CINACALCET	CYP2D6	PKI-1	third-tier
DULOXETINE	CINACALCET	CYP2D6	PKI-1	third-tier
ESCITALOPRAM	CINACALCET	CYP2D6	PKI-1	third-tier
FLUOXETINE	CINACALCET	CYP2D6	PKI-1	third-tier
FLUVOXAMINE	CINACALCET	CYP2D6	PKI-1	third-tier
VENLAFAXINE	CINACALCET	CYP2D6	PKI-1	third-tier
R-CITALOPRAM	CIMETIDINE	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	CIMETIDINE	CYP3A4	PKI-1	third-tier
VENLAFAXINE	CIMETIDINE	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	BUPROPION	CYP2D6	PKI-1	third-tier
DULOXETINE	BUPROPION	CYP2D6	PKI-1	third-tier
ESCITALOPRAM	BUPROPION	CYP2D6	PKI-1	third-tier
FLUOXETINE	BUPROPION	CYP2D6	PKI-1	third-tier
FLUVOXAMINE	BUPROPION	CYP2D6	PKI-1	third-tier
VENLAFAXINE	BUPROPION	CYP2D6	PKI-1	third-tier
R-CITALOPRAM	ATORVASTATIN	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	ATORVASTATIN	CYP3A4	PKI-1	third-tier
VENLAFAXINE	ATORVASTATIN	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	ATAZANAVIR	CYP3A4	PKI-1	third-tier
ESCITALOPRAM	ATAZANAVIR	CYP3A4	PKI-1	third-tier
VENLAFAXINE	ATAZANAVIR	CYP3A4	PKI-1	third-tier
R-CITALOPRAM	AMIODARONE	CYP2D6	PKI-1	third-tier
DULOXETINE	AMIODARONE	CYP2D6	PKI-1	third-tier
ESCITALOPRAM	AMIODARONE	CYP2D6	PKI-1	third-tier
FLUOXETINE	AMIODARONE	CYP2D6	PKI-1	third-tier
FLUVOXAMINE	AMIODARONE	CYP2D6	PKI-1	third-tier
VENLAFAXINE	AMIODARONE	CYP2D6	PKI-1	third-tier

ANTIDEPRESSANTS (level PKI-2)

ANTIDEPRESSANTS (level PKI-3)
VENLAFAXINE	QUINIDINE	CYP2D6	PKI-3	third-tier
VENLAFAXINE	TERBINAFINE	CYP2D6	PKI-3	third-tier
VENLAFAXINE	SERTRALINE	CYP2D6	PKI-3	third-tier
VENLAFAXINE	PAROXETINE	CYP2D6	PKI-3	third-tier
VENLAFAXINE	FLUOXETINE	CYP2D6	PKI-3	third-tier
VENLAFAXINE	DULOXETINE	CYP2D6	PKI-3	third-tier
VENLAFAXINE	CINACALCET	CYP2D6	PKI-3	third-tier
VENLAFAXINE	BUPROPION	CYP2D6	PKI-3	third-tier
VENLAFAXINE	AMIODARONE	CYP2D6	PKI-3	third-tier

ANTIDEPRESSANTS (level NO-PKI)
R-CITALOPRAM	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
DULOXETINE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
ESCITALOPRAM	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
FLUOXETINE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
FLUVOXAMINE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
VENLAFAXINE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
R-CITALOPRAM	RISPERIDONE	CYP2D6	NO-PKI	third-tier
DULOXETINE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
ESCITALOPRAM	RISPERIDONE	CYP2D6	NO-PKI	third-tier
FLUOXETINE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
FLUVOXAMINE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
VENLAFAXINE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
R-CITALOPRAM	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
DULOXETINE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
ESCITALOPRAM	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
FLUOXETINE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
FLUVOXAMINE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
VENLAFAXINE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
R-CITALOPRAM	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
DULOXETINE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
ESCITALOPRAM	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
FLUOXETINE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
FLUVOXAMINE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
VENLAFAXINE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
R-CITALOPRAM	CLOZAPINE	CYP2D6	NO-PKI	third-tier
DULOXETINE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
ESCITALOPRAM	CLOZAPINE	CYP2D6	NO-PKI	third-tier
FLUOXETINE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
FLUVOXAMINE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
VENLAFAXINE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
R-CITALOPRAM	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
ESCITALOPRAM	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
VENLAFAXINE	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
R-CITALOPRAM	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier
ESCITALOPRAM	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier
VENLAFAXINE	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier

SEDATIVE-HYPNOTICS (level PKI-1)

SEDATIVE-HYPNOTICS (level PKI-2)

SEDATIVE-HYPNOTICS (level PKI-3)

SEDATIVE-HYPNOTICS (level NO-PKI)

ATYPICAL-ANTIPSYCH (level PKI-1)
CLOZAPINE	QUINIDINE	CYP2D6	PKI-1	third-tier
RISPERIDONE	QUINIDINE	CYP2D6	PKI-1	third-tier
ARIPIPRAZOLE	ITRACONAZOLE	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	ITRACONAZOLE	CYP3A4	PKI-1	third-tier
ARIPIPRAZOLE	VERAPAMIL	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	VERAPAMIL	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	VERAPAMIL	CYP1A2	PKI-1	third-tier
CLOZAPINE	TERBINAFINE	CYP2D6	PKI-1	third-tier
RISPERIDONE	TERBINAFINE	CYP2D6	PKI-1	third-tier
ARIPIPRAZOLE	TELITHROMYCIN	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	TELITHROMYCIN	CYP3A4	PKI-1	third-tier
CLOZAPINE	SERTRALINE	CYP2D6	PKI-1	third-tier
RISPERIDONE	SERTRALINE	CYP2D6	PKI-1	third-tier
ARIPIPRAZOLE	RITONAVIR	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	RITONAVIR	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	PROPAFENONE	CYP1A2	PKI-1	third-tier
CLOZAPINE	PAROXETINE	CYP2D6	PKI-1	third-tier
RISPERIDONE	PAROXETINE	CYP2D6	PKI-1	third-tier
ZIPRASIDONE	NORFLOXACIN	CYP1A2	PKI-1	third-tier
ARIPIPRAZOLE	NEFAZODONE	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	NEFAZODONE	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	MEXILETINE	CYP1A2	PKI-1	third-tier
ARIPIPRAZOLE	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
ARIPIPRAZOLE	INDINAVIR	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	INDINAVIR	CYP3A4	PKI-1	third-tier
CLOZAPINE	FLUOXETINE	CYP2D6	PKI-1	third-tier
RISPERIDONE	FLUOXETINE	CYP2D6	PKI-1	third-tier
ARIPIPRAZOLE	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
ARIPIPRAZOLE	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
CLOZAPINE	DULOXETINE	CYP2D6	PKI-1	third-tier
RISPERIDONE	DULOXETINE	CYP2D6	PKI-1	third-tier
ARIPIPRAZOLE	DILTIAZEM	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	DILTIAZEM	CYP3A4	PKI-1	third-tier
ARIPIPRAZOLE	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	CIPROFLOXACIN	CYP1A2	PKI-1	third-tier
CLOZAPINE	CINACALCET	CYP2D6	PKI-1	third-tier
RISPERIDONE	CINACALCET	CYP2D6	PKI-1	third-tier
ARIPIPRAZOLE	CIMETIDINE	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	CIMETIDINE	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	CIMETIDINE	CYP1A2	PKI-1	third-tier
CLOZAPINE	BUPROPION	CYP2D6	PKI-1	third-tier
RISPERIDONE	BUPROPION	CYP2D6	PKI-1	third-tier
ARIPIPRAZOLE	ATORVASTATIN	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	ATORVASTATIN	CYP3A4	PKI-1	third-tier
ARIPIPRAZOLE	ATAZANAVIR	CYP3A4	PKI-1	third-tier
ZIPRASIDONE	ATAZANAVIR	CYP3A4	PKI-1	third-tier
CLOZAPINE	AMIODARONE	CYP2D6	PKI-1	third-tier
RISPERIDONE	AMIODARONE	CYP2D6	PKI-1	third-tier

ATYPICAL-ANTIPSYCH (level PKI-2)

ATYPICAL-ANTIPSYCH (level PKI-3)

ATYPICAL-ANTIPSYCH (level NO-PKI)
CLOZAPINE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
RISPERIDONE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
CLOZAPINE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
RISPERIDONE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
CLOZAPINE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
RISPERIDONE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
ZIPRASIDONE	PERPHENAZINE	CYP1A2	NO-PKI	third-tier
CLOZAPINE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
RISPERIDONE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
ZIPRASIDONE	FLUPHENAZINE	CYP1A2	NO-PKI	third-tier
CLOZAPINE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
RISPERIDONE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
ARIPIPRAZOLE	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
ZIPRASIDONE	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
ARIPIPRAZOLE	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier
ZIPRASIDONE	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier

TYPICAL-ANTIPSYCH (level PKI-1)
PERPHENAZINE	QUINIDINE	CYP2D6	PKI-1	third-tier
THIORIDAZINE	QUINIDINE	CYP2D6	PKI-1	third-tier
HALOPERIDOL	ITRACONAZOLE	CYP3A4	PKI-1	third-tier
PERPHENAZINE	ITRACONAZOLE	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	ITRACONAZOLE	CYP3A4	PKI-1	third-tier
HALOPERIDOL	VERAPAMIL	CYP3A4	PKI-1	third-tier
PERPHENAZINE	VERAPAMIL	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	VERAPAMIL	CYP3A4	PKI-1	third-tier
PERPHENAZINE	VERAPAMIL	CYP1A2	PKI-1	third-tier
PERPHENAZINE	TERBINAFINE	CYP2D6	PKI-1	third-tier
THIORIDAZINE	TERBINAFINE	CYP2D6	PKI-1	third-tier
HALOPERIDOL	TELITHROMYCIN	CYP3A4	PKI-1	third-tier
PERPHENAZINE	TELITHROMYCIN	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	TELITHROMYCIN	CYP3A4	PKI-1	third-tier
PERPHENAZINE	SERTRALINE	CYP2D6	PKI-1	third-tier
THIORIDAZINE	SERTRALINE	CYP2D6	PKI-1	third-tier
HALOPERIDOL	RITONAVIR	CYP3A4	PKI-1	third-tier
PERPHENAZINE	RITONAVIR	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	RITONAVIR	CYP3A4	PKI-1	third-tier
PERPHENAZINE	PROPAFENONE	CYP1A2	PKI-1	third-tier
PERPHENAZINE	PAROXETINE	CYP2D6	PKI-1	third-tier
THIORIDAZINE	PAROXETINE	CYP2D6	PKI-1	third-tier
PERPHENAZINE	NORFLOXACIN	CYP1A2	PKI-1	third-tier
HALOPERIDOL	NEFAZODONE	CYP3A4	PKI-1	third-tier
PERPHENAZINE	NEFAZODONE	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	NEFAZODONE	CYP3A4	PKI-1	third-tier
PERPHENAZINE	MEXILETINE	CYP1A2	PKI-1	third-tier
HALOPERIDOL	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
PERPHENAZINE	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
HALOPERIDOL	INDINAVIR	CYP3A4	PKI-1	third-tier
PERPHENAZINE	INDINAVIR	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	INDINAVIR	CYP3A4	PKI-1	third-tier
PERPHENAZINE	FLUOXETINE	CYP2D6	PKI-1	third-tier
THIORIDAZINE	FLUOXETINE	CYP2D6	PKI-1	third-tier
HALOPERIDOL	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
PERPHENAZINE	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
HALOPERIDOL	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
PERPHENAZINE	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
PERPHENAZINE	DULOXETINE	CYP2D6	PKI-1	third-tier
THIORIDAZINE	DULOXETINE	CYP2D6	PKI-1	third-tier
HALOPERIDOL	DILTIAZEM	CYP3A4	PKI-1	third-tier
PERPHENAZINE	DILTIAZEM	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	DILTIAZEM	CYP3A4	PKI-1	third-tier
HALOPERIDOL	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
PERPHENAZINE	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
PERPHENAZINE	CIPROFLOXACIN	CYP1A2	PKI-1	third-tier
PERPHENAZINE	CINACALCET	CYP2D6	PKI-1	third-tier
THIORIDAZINE	CINACALCET	CYP2D6	PKI-1	third-tier
HALOPERIDOL	CIMETIDINE	CYP3A4	PKI-1	third-tier
PERPHENAZINE	CIMETIDINE	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	CIMETIDINE	CYP3A4	PKI-1	third-tier
PERPHENAZINE	CIMETIDINE	CYP1A2	PKI-1	third-tier
PERPHENAZINE	BUPROPION	CYP2D6	PKI-1	third-tier
THIORIDAZINE	BUPROPION	CYP2D6	PKI-1	third-tier
HALOPERIDOL	ATORVASTATIN	CYP3A4	PKI-1	third-tier
PERPHENAZINE	ATORVASTATIN	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	ATORVASTATIN	CYP3A4	PKI-1	third-tier
HALOPERIDOL	ATAZANAVIR	CYP3A4	PKI-1	third-tier
PERPHENAZINE	ATAZANAVIR	CYP3A4	PKI-1	third-tier
REDUCED-HALOPERIDOL	ATAZANAVIR	CYP3A4	PKI-1	third-tier
PERPHENAZINE	AMIODARONE	CYP2D6	PKI-1	third-tier
THIORIDAZINE	AMIODARONE	CYP2D6	PKI-1	third-tier

TYPICAL-ANTIPSYCH (level PKI-2)

TYPICAL-ANTIPSYCH (level PKI-3)
THIORIDAZINE	QUINIDINE	CYP2D6	PKI-3	third-tier
THIORIDAZINE	TERBINAFINE	CYP2D6	PKI-3	third-tier
THIORIDAZINE	SERTRALINE	CYP2D6	PKI-3	third-tier
THIORIDAZINE	PAROXETINE	CYP2D6	PKI-3	third-tier
THIORIDAZINE	FLUOXETINE	CYP2D6	PKI-3	third-tier
THIORIDAZINE	DULOXETINE	CYP2D6	PKI-3	third-tier
THIORIDAZINE	CINACALCET	CYP2D6	PKI-3	third-tier
THIORIDAZINE	BUPROPION	CYP2D6	PKI-3	third-tier
THIORIDAZINE	AMIODARONE	CYP2D6	PKI-3	third-tier

TYPICAL-ANTIPSYCH (level NO-PKI)
PERPHENAZINE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
THIORIDAZINE	ZIPRASIDONE	CYP2D6	NO-PKI	third-tier
PERPHENAZINE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
THIORIDAZINE	RISPERIDONE	CYP2D6	NO-PKI	third-tier
PERPHENAZINE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
THIORIDAZINE	PERPHENAZINE	CYP2D6	NO-PKI	third-tier
PERPHENAZINE	PERPHENAZINE	CYP1A2	NO-PKI	third-tier
PERPHENAZINE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
THIORIDAZINE	FLUPHENAZINE	CYP2D6	NO-PKI	third-tier
PERPHENAZINE	FLUPHENAZINE	CYP1A2	NO-PKI	third-tier
PERPHENAZINE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
THIORIDAZINE	CLOZAPINE	CYP2D6	NO-PKI	third-tier
HALOPERIDOL	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
PERPHENAZINE	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
REDUCED-HALOPERIDOL	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
HALOPERIDOL	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier
PERPHENAZINE	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier
REDUCED-HALOPERIDOL	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier

SHORT-ACTING-BZD (level PKI-1)
ALPRAZOLAM	ITRACONAZOLE	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	VERAPAMIL	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	TELITHROMYCIN	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	RITONAVIR	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	NEFAZODONE	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	INDINAVIR	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
TRIAZOLAM	ITRACONAZOLE	CYP3A4	PKI-1	third-tier
TRIAZOLAM	VERAPAMIL	CYP3A4	PKI-1	third-tier
TRIAZOLAM	TELITHROMYCIN	CYP3A4	PKI-1	third-tier
TRIAZOLAM	RITONAVIR	CYP3A4	PKI-1	third-tier
TRIAZOLAM	NEFAZODONE	CYP3A4	PKI-1	third-tier
TRIAZOLAM	KETOCONAZOLE	CYP3A4	PKI-1	third-tier
TRIAZOLAM	INDINAVIR	CYP3A4	PKI-1	third-tier
TRIAZOLAM	FLUCONAZOLE	CYP3A4	PKI-1	third-tier
TRIAZOLAM	ERYTHROMYCIN	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	DILTIAZEM	CYP3A4	PKI-1	third-tier
TRIAZOLAM	DILTIAZEM	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
TRIAZOLAM	CLARITHROMYCIN	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	CIMETIDINE	CYP3A4	PKI-1	third-tier
TRIAZOLAM	CIMETIDINE	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	ATORVASTATIN	CYP3A4	PKI-1	third-tier
TRIAZOLAM	ATORVASTATIN	CYP3A4	PKI-1	third-tier
ALPRAZOLAM	ATAZANAVIR	CYP3A4	PKI-1	third-tier
TRIAZOLAM	ATAZANAVIR	CYP3A4	PKI-1	third-tier

SHORT-ACTING-BZD (level PKI-2)

SHORT-ACTING-BZD (level PKI-3)
TRIAZOLAM	ITRACONAZOLE	CYP3A4	PKI-3	third-tier
TRIAZOLAM	VERAPAMIL	CYP3A4	PKI-3	third-tier
TRIAZOLAM	TELITHROMYCIN	CYP3A4	PKI-3	third-tier
TRIAZOLAM	RITONAVIR	CYP3A4	PKI-3	third-tier
TRIAZOLAM	NEFAZODONE	CYP3A4	PKI-3	third-tier
TRIAZOLAM	KETOCONAZOLE	CYP3A4	PKI-3	third-tier
TRIAZOLAM	INDINAVIR	CYP3A4	PKI-3	third-tier
TRIAZOLAM	FLUCONAZOLE	CYP3A4	PKI-3	third-tier
TRIAZOLAM	ERYTHROMYCIN	CYP3A4	PKI-3	third-tier
TRIAZOLAM	DILTIAZEM	CYP3A4	PKI-3	third-tier
TRIAZOLAM	CLARITHROMYCIN	CYP3A4	PKI-3	third-tier
TRIAZOLAM	CIMETIDINE	CYP3A4	PKI-3	third-tier
TRIAZOLAM	ATORVASTATIN	CYP3A4	PKI-3	third-tier
TRIAZOLAM	ATAZANAVIR	CYP3A4	PKI-3	third-tier

SHORT-ACTING-BZD (level NO-PKI)
ALPRAZOLAM	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
TRIAZOLAM	SIMVASTATIN	CYP3A4	NO-PKI	third-tier
ALPRAZOLAM	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier
TRIAZOLAM	BETA-HYDROXY-SIMVASTATIN	CYP3A4	NO-PKI	third-tier

