http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB01241	GEMFIBROZIL	None	None	None	None	Not established	Increased warfarin effect and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB01039	FENOFIBRATE	None	None	None	None	Not established	Increased warfarin effect and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00482	CELECOXIB	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00586	DICLOFENAC	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00861	DIFLUNISAL	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00749	ETODOLAC	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00573	FENOPROFEN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00712	FLURBIPROFEN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB01050	IBUPROFEN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00328	INDOMETHACIN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB01009	KETOPROFEN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00465	KETOROLAC	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00784	MEFENAMIC_ACID	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00814	MELOXICAM	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00461	NABUMETONE	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00788	NAPROXEN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00991	OXAPROZIN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00554	PIROXICAM	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00605	SULINDAC	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00500	TOLMETIN	None	None	None	None	·Antiplatelet effects and GI erosion associated with NSAIDs and the anticoagulant effect of warfarin. ·Some individual NSAIDs may also alter the pharmacokinetics of warfarin	Additive risk of bleeding	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB01095	FLUVASTATIN	None	None	None	None	Inhibition of warfarin metabolism by CYP2C9 is proposed	Increased warfarin concentrations and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00227	LOVASTATIN	None	None	None	None	Inhibition of warfarin metabolism by CYP2C9 is proposed	Increased warfarin concentrations and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB01098	ROSUVASTATIN	None	None	None	None	Inhibition of warfarin metabolism by CYP2C9 is proposed	Increased warfarin concentrations and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00641	SIMVASTATIN	None	None	None	None	Inhibition of warfarin metabolism by CYP2C9 is proposed	Increased warfarin concentrations and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB01015	SULFAMETHOXAZOLE/TRIMETHOPRIM	None	None	None	None	Inhibition of warfarin metabolism by CYP2C9	Increased warfarin concentrations and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
http://bio2rdf.org/drugbank:DB00682	WARFARIN	http://bio2rdf.org/drugbank:DB00916	METRONIDAZOLE	None	None	None	None	Inhibition of warfarin metabolism by CYP2C9	Increased warfarin concentrations and bleeding risk	None	None	None	None	None	None	None	None	None	None	CredibleMeds	None	None	None	None	None	None
